blackbrown,brownyellow,wing_length,flight_type,sex,lat,lon,temp_indv,species,is_damselfly,wing_type
0,0,14.901,percher,F,31.4272058211158,-102.519714647489,184,Ischnura barberi,TRUE,hind
0,0,16.002,percher,F,33.3586413821431,-104.46531337475,155,Ischnura barberi,TRUE,fore
0,0.0111731843575419,13.822,percher,M,31.4272058211158,-102.519714647489,184,Ischnura barberi,TRUE,fore
0,0,16.002,percher,F,33.3586413821431,-104.46531337475,155,Ischnura barberi,TRUE,hind
0,0.0133843212237094,17.484,percher,F,NA,NA,NA,Ischnura cervula,TRUE,fore
0,0,17.801,percher,F,36.5163500398541,-117.418496529915,135,Ischnura cervula,TRUE,fore
0,0,18.288,percher,F,36.5163500398541,-117.418496529915,135,Ischnura cervula,TRUE,fore
0,0,17.441,percher,F,NA,NA,NA,Ischnura cervula,TRUE,hind
0,0.0140646976090014,17.484,percher,F,NA,NA,NA,Ischnura cervula,TRUE,hind
0,0.00673854447439353,16.214,percher,M,36.5163500398541,-117.418496529915,135,Ischnura cervula,TRUE,hind
0,0.0112359550561798,15.706,percher,M,36.5163500398541,-117.418496529915,135,Ischnura cervula,TRUE,fore
0,0.00991884580703336,15.685,percher,M,36.5163500398541,-117.418496529915,135,Ischnura cervula,TRUE,fore
0,0,18.288,percher,F,36.5163500398541,-117.418496529915,135,Ischnura cervula,TRUE,hind
0,0,17.971,percher,F,36.5163500398541,-117.418496529915,135,Ischnura cervula,TRUE,fore
0,0,17.801,percher,F,36.5163500398541,-117.418496529915,135,Ischnura cervula,TRUE,hind
0,0.00371747211895911,15.155,percher,M,40.7074530439773,-123.875443982776,109,Ischnura cervula,TRUE,hind
0,0.0101010101010101,15.706,percher,M,36.5163500398541,-117.418496529915,135,Ischnura cervula,TRUE,hind
0,0.00437828371278459,15.155,percher,M,40.7074530439773,-123.875443982776,109,Ischnura cervula,TRUE,fore
0,0,17.971,percher,F,36.5163500398541,-117.418496529915,135,Ischnura cervula,TRUE,hind
0,0.00922266139657444,15.685,percher,M,36.5163500398541,-117.418496529915,135,Ischnura cervula,TRUE,hind
0,0.0106761565836299,16.002,percher,M,36.5163500398541,-117.418496529915,135,Ischnura cervula,TRUE,fore
0,0,18.246,percher,F,36.5163500398541,-117.418496529915,135,Ischnura cervula,TRUE,NA
0,0.00792864222001982,16.214,percher,M,36.5163500398541,-117.418496529915,135,Ischnura cervula,TRUE,fore
0,0.00882723833543506,16.002,percher,M,36.5163500398541,-117.418496529915,135,Ischnura cervula,TRUE,hind
0,0.0072007200720072,14.584,percher,M,32.1050129590631,-111.800169618225,189,Ischnura cervula,TRUE,fore
0,0,17.441,percher,F,NA,NA,NA,Ischnura cervula,TRUE,fore
0,0.0038659793814433,14.584,percher,M,32.1050129590631,-111.800169618225,189,Ischnura cervula,TRUE,hind
0,0,15.05,percher,M,33.3586413821431,-104.46531337475,155,Ischnura damula,TRUE,fore
0,0.010752688172043,16.193,percher,M,35.8339239212172,-111.768250021295,89,Ischnura damula,TRUE,hind
0,0.00772200772200772,15.536,percher,M,32.6054327750067,-105.749153380756,127,Ischnura damula,TRUE,hind
0,0.0113421550094518,13.864,percher,M,32.7446993332575,-108.387724912597,124,Ischnura damula,TRUE,fore
0,0.0138504155124654,16.256,percher,M,35.8339239212172,-111.768250021295,89,Ischnura damula,TRUE,hind
0,0.00966850828729282,16.637,percher,M,32.6054327750067,-105.749153380756,127,Ischnura damula,TRUE,hind
0,0.00880503144654088,13.631,percher,M,32.7446993332575,-108.387724912597,124,Ischnura damula,TRUE,hind
0,0.00898587933247754,15.79,percher,F,33.3586413821431,-104.46531337475,155,Ischnura damula,TRUE,hind
0,0,15.536,percher,M,32.6054327750067,-105.749153380756,127,Ischnura damula,TRUE,fore
0,0.00763358778625954,15.05,percher,M,33.3586413821431,-104.46531337475,155,Ischnura damula,TRUE,hind
0,0.00496894409937888,16.383,percher,M,32.7446993332575,-108.387724912597,124,Ischnura damula,TRUE,hind
0,0.00956937799043062,16.193,percher,M,35.8339239212172,-111.768250021295,89,Ischnura damula,TRUE,fore
0,0.00619578686493185,13.864,percher,M,32.7446993332575,-108.387724912597,124,Ischnura damula,TRUE,hind
0,0.00780487804878049,16.256,percher,M,35.8339239212172,-111.768250021295,89,Ischnura damula,TRUE,fore
0,0.00372786579683131,16.637,percher,M,32.6054327750067,-105.749153380756,127,Ischnura damula,TRUE,fore
0,0,15.79,percher,F,33.3586413821431,-104.46531337475,155,Ischnura damula,TRUE,fore
0,0.0133689839572193,13.631,percher,M,32.7446993332575,-108.387724912597,124,Ischnura damula,TRUE,fore
0,0.00367309458218549,16.383,percher,M,32.7446993332575,-108.387724912597,124,Ischnura damula,TRUE,fore
0,0.0103092783505155,15.431,percher,F,31.4380990463304,-104.516241470032,157,Ischnura demorsa,TRUE,fore
0,0.00246305418719212,13.568,percher,M,33.9136403955467,-108.411066447578,73,Ischnura demorsa,TRUE,hind
0,0.005,15.431,percher,F,31.4380990463304,-104.516241470032,157,Ischnura demorsa,TRUE,hind
0,0,12.848,percher,M,33.9136403955467,-108.411066447578,73,Ischnura demorsa,TRUE,fore
0,0,12.15,percher,M,32.7446993332575,-108.387724912597,124,Ischnura demorsa,TRUE,fore
0,0,16.891,percher,F,30.7012021816858,-104.141583317062,146,Ischnura demorsa,TRUE,hind
0,0.00520156046814044,12.848,percher,M,33.9136403955467,-108.411066447578,73,Ischnura demorsa,TRUE,hind
0,0,16.891,percher,F,30.7012021816858,-104.141583317062,146,Ischnura demorsa,TRUE,fore
0,0,13.78,percher,F,33.9136403955467,-108.411066447578,73,Ischnura demorsa,TRUE,hind
0,0.00513478818998716,14.372,percher,M,32.7446993332575,-108.387724912597,124,Ischnura demorsa,TRUE,hind
0,0,15.685,percher,F,32.7446993332575,-108.387724912597,124,Ischnura demorsa,TRUE,fore
0,0.00656167979002625,14.436,percher,F,33.9136403955467,-108.411066447578,73,Ischnura demorsa,TRUE,hind
0,0,13.568,percher,M,33.9136403955467,-108.411066447578,73,Ischnura demorsa,TRUE,fore
0,0,13.78,percher,F,33.9136403955467,-108.411066447578,73,Ischnura demorsa,TRUE,fore
0,0.00470588235294118,12.15,percher,M,32.7446993332575,-108.387724912597,124,Ischnura demorsa,TRUE,hind
0,0.00984528832630099,16.108,percher,F,32.7446993332575,-108.387724912597,124,Ischnura demorsa,TRUE,hind
0,0,14.372,percher,M,32.7446993332575,-108.387724912597,124,Ischnura demorsa,TRUE,fore
0,0,13.208,percher,F,30.7012021816858,-104.141583317062,146,Ischnura demorsa,TRUE,hind
0,0.00876338851022395,16.108,percher,F,32.7446993332575,-108.387724912597,124,Ischnura demorsa,TRUE,fore
0,0,12.34,percher,M,29.9850234914905,-104.240262546423,171,Ischnura demorsa,TRUE,fore
0,0.00359281437125748,12.34,percher,M,29.9850234914905,-104.240262546423,171,Ischnura demorsa,TRUE,hind
0,0.0044543429844098,12.213,percher,M,29.8050534687691,-103.25317715088,186,Ischnura demorsa,TRUE,hind
0,0,15.579,percher,F,29.8050534687691,-103.25317715088,186,Ischnura demorsa,TRUE,NA
0,0,13.208,percher,F,30.7012021816858,-104.141583317062,146,Ischnura demorsa,TRUE,fore
0,0,12.213,percher,M,29.8050534687691,-103.25317715088,186,Ischnura demorsa,TRUE,fore
0,0,14.436,percher,F,33.9136403955467,-108.411066447578,73,Ischnura demorsa,TRUE,fore
0,0,15.685,percher,F,32.7446993332575,-108.387724912597,124,Ischnura demorsa,TRUE,hind
0,0,13.123,percher,M,33.3586413821431,-104.46531337475,155,Ischnura denticollis,TRUE,fore
0,0,13.483,percher,M,31.8863115497341,-109.762948908843,162,Ischnura denticollis,TRUE,fore
0,0,12.742,percher,F,29.8050534687691,-103.25317715088,186,Ischnura denticollis,TRUE,hind
0,0.0038560411311054,13.483,percher,M,31.8863115497341,-109.762948908843,162,Ischnura denticollis,TRUE,hind
0,0.013355592654424,13.187,percher,F,36.5163500398541,-117.418496529915,135,Ischnura denticollis,TRUE,fore
0,0,13.018,percher,F,33.3586413821431,-104.46531337475,155,Ischnura denticollis,TRUE,fore
0,0.0072463768115942,13.885,percher,M,32.7827993317384,-103.412444061111,154,Ischnura denticollis,TRUE,fore
0,0.0126582278481013,12.742,percher,F,29.8050534687691,-103.25317715088,186,Ischnura denticollis,TRUE,fore
0,0,13.018,percher,F,33.3586413821431,-104.46531337475,155,Ischnura denticollis,TRUE,hind
0,0.00468540829986613,14.944,percher,F,36.5163500398541,-117.418496529915,135,Ischnura denticollis,TRUE,fore
0,0,14.097,percher,M,35.8313577774114,-102.604320650678,135,Ischnura denticollis,TRUE,hind
0,0,13.187,percher,F,36.5163500398541,-117.418496529915,135,Ischnura denticollis,TRUE,hind
0,0.00365408038976857,13.547,percher,M,33.3586413821431,-104.46531337475,155,Ischnura denticollis,TRUE,hind
0,0,14.097,percher,M,35.8313577774114,-102.604320650678,135,Ischnura denticollis,TRUE,fore
0,0.0122783083219645,16.574,percher,F,36.2196258050767,-115.020479572773,187,Ischnura denticollis,TRUE,hind
0,0,13.547,percher,M,33.3586413821431,-104.46531337475,155,Ischnura denticollis,TRUE,fore
0,0.0112820512820513,16.574,percher,F,36.2196258050767,-115.020479572773,187,Ischnura denticollis,TRUE,fore
0,0,14.944,percher,F,36.5163500398541,-117.418496529915,135,Ischnura denticollis,TRUE,hind
0,0.004739336492891,13.885,percher,M,32.7827993317384,-103.412444061111,154,Ischnura denticollis,TRUE,hind
0,0.00233644859813084,13.123,percher,M,33.3586413821431,-104.46531337475,155,Ischnura denticollis,TRUE,hind
0,0.00439753737906772,14.774,percher,F,33.1908659928178,-96.5718424702405,177,Ischnura hastata,TRUE,fore
0,0.00632911392405063,15.24,percher,F,34.5477290251178,-93.6583185509703,151,Ischnura hastata,TRUE,fore
0,0,10.88,percher,M,28.9039912960854,-97.8590170122127,210,Ischnura hastata,TRUE,hind
0,0.00658761528326746,10.88,percher,M,28.9039912960854,-97.8590170122127,210,Ischnura hastata,TRUE,fore
0,0.00343642611683849,11.726,percher,M,29.9590823017381,-100.314025823836,183,Ischnura hastata,TRUE,fore
0,0.0100755667506297,15.24,percher,F,34.5477290251178,-93.6583185509703,151,Ischnura hastata,TRUE,hind
0,0.00703399765533412,11.726,percher,M,29.9590823017381,-100.314025823836,183,Ischnura hastata,TRUE,hind
0,0.00503778337531486,14.774,percher,F,33.1908659928178,-96.5718424702405,177,Ischnura hastata,TRUE,hind
0,0.00679501698754247,11.324,percher,M,32.7386948172546,-101.442218282124,173,Ischnura hastata,TRUE,hind
0,0.00161681487469685,11.324,percher,M,32.7386948172546,-101.442218282124,173,Ischnura hastata,TRUE,fore
0,0.0045662100456621,15.071,percher,F,41.1551833367392,-115.358071380674,65,Ischnura perparva,TRUE,hind
0,0.00515463917525773,17.653,percher,F,45.1310759492624,-112.890265226638,39,Ischnura perparva,TRUE,hind
0,0.00269541778975741,16.531,percher,F,45.1310759492624,-112.890265226638,39,Ischnura perparva,TRUE,fore
0,0,13.631,percher,M,41.1551833367392,-115.358071380674,65,Ischnura perparva,TRUE,fore
0,0.0036231884057971,15.071,percher,F,38.5091311986225,-122.338231172264,145,Ischnura perparva,TRUE,hind
0,0.00367647058823529,16.531,percher,F,45.1310759492624,-112.890265226638,39,Ischnura perparva,TRUE,hind
0.00221483942414175,0.0044296788482835,13.674,percher,M,41.1551833367392,-115.358071380674,65,Ischnura perparva,TRUE,hind
0,0.00588235294117647,16.425,percher,F,45.1310759492624,-112.890265226638,39,Ischnura perparva,TRUE,hind
0.0045662100456621,0,13.631,percher,M,41.1551833367392,-115.358071380674,65,Ischnura perparva,TRUE,hind
0,0.00318471337579618,13.674,percher,M,41.1551833367392,-115.358071380674,65,Ischnura perparva,TRUE,fore
0,0.00786026200873362,16.425,percher,F,45.1310759492624,-112.890265226638,39,Ischnura perparva,TRUE,fore
0,0.00511247443762781,17.653,percher,F,45.1310759492624,-112.890265226638,39,Ischnura perparva,TRUE,fore
0,0,15.071,percher,F,38.5091311986225,-122.338231172264,145,Ischnura perparva,TRUE,fore
0,0,15.071,percher,F,41.1551833367392,-115.358071380674,65,Ischnura perparva,TRUE,fore
0,0.00480769230769231,12.383,percher,F,33.2035710456738,-97.117621792662,177,Ischnura posita,TRUE,hind
0,0.0100574712643678,16.933,percher,F,30.03887905421,-99.3564151976182,179,Ischnura posita,TRUE,hind
0,0.00469116497263487,12.383,percher,F,33.2035710456738,-97.117621792662,177,Ischnura posita,TRUE,fore
0,0.0138203356367226,10.689,percher,M,27.1778329030205,-82.3504407530865,225,Ischnura posita,TRUE,fore
0,0,10.689,percher,M,27.1778329030205,-82.3504407530865,225,Ischnura posita,TRUE,hind
0,0.00378787878787879,13.674,percher,M,33.692321387689,-95.5744707723568,171,Ischnura posita,TRUE,fore
0,0.00256410256410256,13.674,percher,M,33.692321387689,-95.5744707723568,171,Ischnura posita,TRUE,hind
0,0.00377358490566038,14.436,percher,M,29.8721701516355,-95.4010569977123,203,Ischnura posita,TRUE,hind
0,0.00417014178482068,14.436,percher,M,29.8721701516355,-95.4010569977123,203,Ischnura posita,TRUE,fore
0,0,13.78,percher,F,33.6486547574261,-95.0581422142179,171,Ischnura posita,TRUE,fore
0,0.0012853470437018,13.25,percher,M,29.4552346290338,-97.4980018582558,204,Ischnura posita,TRUE,hind
0,0.00372786579683131,16.595,percher,F,31.2021066181743,-99.3657639424109,180,Ischnura posita,TRUE,fore
0,0,16.933,percher,F,30.03887905421,-99.3564151976182,179,Ischnura posita,TRUE,fore
0,0.00638569604086846,16.595,percher,F,31.2021066181743,-99.3657639424109,180,Ischnura posita,TRUE,hind
0,0.0110957004160888,13.78,percher,F,33.6486547574261,-95.0581422142179,171,Ischnura posita,TRUE,hind
0,0.00262237762237762,13.25,percher,M,29.4552346290338,-97.4980018582558,204,Ischnura posita,TRUE,fore
0,0.00417246175243394,19.622,percher,M,29.6691779326888,-82.3577509977993,203,Ischnura prognata,TRUE,hind
0,0,19.622,percher,M,29.6691779326888,-82.3577509977993,203,Ischnura prognata,TRUE,fore
0,0,17.971,percher,F,29.6691779326888,-82.3577509977993,203,Ischnura prognata,TRUE,hind
0,0.00415368639667705,21.929,percher,F,29.6691779326888,-82.3577509977993,203,Ischnura prognata,TRUE,fore
0,0.00292825768667643,21.929,percher,F,29.6691779326888,-82.3577509977993,203,Ischnura prognata,TRUE,hind
0,0.00533333333333333,18.182,percher,M,29.6691779326888,-82.3577509977993,203,Ischnura prognata,TRUE,hind
0,0,18.796,percher,M,29.6691779326888,-82.3577509977993,203,Ischnura prognata,TRUE,fore
0,0.00661521499448732,19.96,percher,M,29.6691779326888,-82.3577509977993,203,Ischnura prognata,TRUE,fore
0,0,19.114,percher,M,29.6691779326888,-82.3577509977993,203,Ischnura prognata,TRUE,hind
0,0.0106257378984652,19.114,percher,M,29.6691779326888,-82.3577509977993,203,Ischnura prognata,TRUE,fore
0,0.00551724137931034,18.796,percher,M,29.6691779326888,-82.3577509977993,203,Ischnura prognata,TRUE,hind
0,0,17.971,percher,F,29.6691779326888,-82.3577509977993,203,Ischnura prognata,TRUE,fore
0,0.00863309352517986,19.96,percher,M,29.6691779326888,-82.3577509977993,203,Ischnura prognata,TRUE,hind
0,0.00634920634920635,18.182,percher,M,29.6691779326888,-82.3577509977993,203,Ischnura prognata,TRUE,fore
0,0.0293522267206478,28.131,percher,M,NA,NA,NA,Ladona deplanata,FALSE,hind
0.0273733255678509,0.0937682003494467,NA,percher,F,NA,NA,NA,Ladona deplanata,FALSE,fore
0,0.0612668743509865,NA,percher,M,39.8845273972681,-74.6657928000815,117,Ladona deplanata,FALSE,hind
0,0.0308959835221421,27.75,percher,M,NA,NA,NA,Ladona deplanata,FALSE,hind
0.0281385281385281,0.0487012987012987,NA,percher,M,39.8845273972681,-74.6657928000815,117,Ladona deplanata,FALSE,hind
0.0486338797814208,0.0387978142076503,26.564,percher,M,NA,NA,NA,Ladona deplanata,FALSE,fore
0.0345821325648415,0.0536023054755043,27.75,percher,M,NA,NA,NA,Ladona deplanata,FALSE,fore
0.0398009950248756,0.0409065782200111,25.305,percher,F,NA,NA,NA,Ladona deplanata,FALSE,fore
0.0335227272727273,0.0659090909090909,28.131,percher,M,NA,NA,NA,Ladona deplanata,FALSE,fore
0,0.0556660039761431,25.305,percher,F,NA,NA,NA,Ladona deplanata,FALSE,hind
0.0160142348754448,0.071767497034401,27.474,percher,M,NA,NA,NA,Ladona deplanata,FALSE,fore
0,0.0668103448275862,NA,percher,M,29.5992762383407,-81.7432332815275,207,Ladona deplanata,FALSE,hind
0.0222355769230769,0.0931490384615385,NA,percher,M,29.5992762383407,-81.7432332815275,207,Ladona deplanata,FALSE,fore
0,0.0658995815899582,26.162,percher,M,NA,NA,NA,Ladona deplanata,FALSE,hind
0.0227497527200791,0.0276953511374876,27.75,percher,F,41.1408415885545,-74.695246731506,89,Ladona deplanata,FALSE,hind
0.0561993047508691,0.041135573580533,26.162,percher,M,NA,NA,NA,Ladona deplanata,FALSE,fore
0.0450399087799316,0.0507411630558723,NA,percher,M,39.8845273972681,-74.6657928000815,117,Ladona deplanata,FALSE,fore
0,0.0900523560209424,NA,percher,M,39.8845273972681,-74.6657928000815,117,Ladona deplanata,FALSE,hind
0.05,0.0414772727272727,26.321,percher,M,NA,NA,NA,Ladona deplanata,FALSE,fore
0.00509164969450102,0.0244399185336049,27.474,percher,M,NA,NA,NA,Ladona deplanata,FALSE,hind
0.0359712230215827,0.0411099691675231,26.321,percher,M,NA,NA,NA,Ladona deplanata,FALSE,hind
0,0.0519031141868512,NA,percher,M,29.5992762383407,-81.7432332815275,207,Ladona deplanata,FALSE,hind
0.0451467268623025,0.0502257336343115,NA,percher,M,39.8845273972681,-74.6657928000815,117,Ladona deplanata,FALSE,fore
0,0.0471698113207547,NA,percher,F,29.6691779326888,-82.3577509977993,203,Ladona deplanata,FALSE,hind
0.0539160045402951,0.0357548240635641,26.458,percher,M,NA,NA,NA,Ladona deplanata,FALSE,fore
0.0502569960022844,0.0451170759565962,NA,percher,M,39.8845273972681,-74.6657928000815,117,Ladona deplanata,FALSE,fore
0,0.0866062437059416,NA,percher,M,39.8845273972681,-74.6657928000815,117,Ladona deplanata,FALSE,hind
0.0289680144840072,0.0645745322872661,NA,percher,M,29.5992762383407,-81.7432332815275,207,Ladona deplanata,FALSE,fore
0.0276406712734452,0.0434353405725568,26.458,percher,M,NA,NA,NA,Ladona deplanata,FALSE,hind
0,0.0613026819923372,26.564,percher,M,NA,NA,NA,Ladona deplanata,FALSE,hind
0,0.0525231719876416,28.014,percher,M,NA,NA,NA,Ladona deplanata,FALSE,hind
0.0564643799472296,0.0306068601583113,27.75,percher,F,41.1408415885545,-74.695246731506,89,Ladona deplanata,FALSE,fore
0.0541989279332936,0.0399047051816557,29.602,percher,M,NA,NA,NA,Ladona deplanata,FALSE,fore
0,0.0317307692307692,NA,percher,F,NA,NA,NA,Ladona deplanata,FALSE,hind
0.0440251572327044,0.0491709548313322,26.384,percher,M,NA,NA,NA,Ladona deplanata,FALSE,fore
0.0322033898305085,0.0519774011299435,NA,percher,M,39.8845273972681,-74.6657928000815,117,Ladona deplanata,FALSE,fore
0.0191048034934498,0.0474890829694323,NA,percher,F,29.6691779326888,-82.3577509977993,203,Ladona deplanata,FALSE,fore
0.0332606324972737,0.0512540894220284,NA,percher,M,39.8845273972681,-74.6657928000815,117,Ladona deplanata,FALSE,fore
0.0536873156342183,0.0383480825958702,28.014,percher,M,NA,NA,NA,Ladona deplanata,FALSE,fore
0,0.0518292682926829,29.602,percher,M,NA,NA,NA,Ladona deplanata,FALSE,hind
0.0190763052208835,0.0411646586345382,26.384,percher,M,NA,NA,NA,Ladona deplanata,FALSE,hind
0,0.0613107822410148,NA,percher,M,39.8845273972681,-74.6657928000815,117,Ladona deplanata,FALSE,hind
0.0469021424435437,0.0359004053271569,28.056,percher,M,NA,NA,NA,Ladona exusta,FALSE,fore
0.0103842159916926,0.0456905503634476,NA,percher,F,39.8845273972681,-74.6657928000815,117,Ladona exusta,FALSE,hind
0.0340501792114695,0.046594982078853,NA,percher,M,39.8845273972681,-74.6657928000815,117,Ladona exusta,FALSE,fore
0.0346562325321409,0.0447177193963108,NA,percher,M,39.8845273972681,-74.6657928000815,117,Ladona exusta,FALSE,fore
0.0209424083769634,0.0397905759162304,NA,percher,M,39.8845273972681,-74.6657928000815,117,Ladona exusta,FALSE,hind
0.0176348547717842,0.0404564315352697,NA,percher,M,39.8845273972681,-74.6657928000815,117,Ladona exusta,FALSE,hind
0.0166015625,0.03515625,NA,percher,M,39.8845273972681,-74.6657928000815,117,Ladona exusta,FALSE,hind
0.021978021978022,0.032967032967033,28.056,percher,M,NA,NA,NA,Ladona exusta,FALSE,hind
0.011144883485309,0.0405268490374873,NA,percher,M,39.8845273972681,-74.6657928000815,117,Ladona exusta,FALSE,hind
0.0100058858151854,0.0570924072984108,NA,percher,M,39.8845273972681,-74.6657928000815,117,Ladona exusta,FALSE,fore
0.0174482006543075,0.0458015267175573,NA,percher,M,39.8845273972681,-74.6657928000815,117,Ladona exusta,FALSE,hind
0,0.0443298969072165,NA,percher,M,39.8845273972681,-74.6657928000815,117,Ladona exusta,FALSE,hind
0,0.0475247524752475,NA,percher,M,39.8845273972681,-74.6657928000815,117,Ladona exusta,FALSE,fore
0.0337579617834395,0.0611464968152866,NA,percher,F,39.8845273972681,-74.6657928000815,117,Ladona exusta,FALSE,fore
0.0364491475602587,0.0464432686654909,NA,percher,M,39.8845273972681,-74.6657928000815,117,Ladona exusta,FALSE,fore
0.0252270433905146,0.0464177598385469,NA,percher,M,39.8845273972681,-74.6657928000815,117,Ladona exusta,FALSE,hind
0.0427509293680297,0.0514250309789343,NA,percher,M,39.8845273972681,-74.6657928000815,117,Ladona exusta,FALSE,fore
0.0419536631183469,0.0519724483406387,NA,percher,M,39.8845273972681,-74.6657928000815,117,Ladona exusta,FALSE,fore
0.0361516034985423,0.0402332361516035,NA,percher,M,39.8845273972681,-74.6657928000815,117,Ladona exusta,FALSE,fore
0.0149732620320856,0.0417112299465241,NA,percher,F,39.8845273972681,-74.6657928000815,117,Ladona exusta,FALSE,hind
0.0389908256880734,0.0493119266055046,NA,percher,M,39.8845273972681,-74.6657928000815,117,Ladona exusta,FALSE,fore
0,0.0421052631578947,NA,percher,M,39.8845273972681,-74.6657928000815,117,Ladona exusta,FALSE,hind
0.037037037037037,0.0416666666666667,NA,percher,M,39.8845273972681,-74.6657928000815,117,Ladona exusta,FALSE,hind
0.025891829689298,0.0448791714614499,NA,percher,F,39.8845273972681,-74.6657928000815,117,Ladona exusta,FALSE,fore
0,0.0318809776833156,34.375,percher,F,NA,NA,NA,Ladona julia,FALSE,hind
0.0189274447949527,0.0147213459516299,33.761,percher,M,40.8616284086392,-74.5569865788553,90,Ladona julia,FALSE,hind
0.0186074429771909,0.0420168067226891,NA,percher,M,40.4467047189541,-74.4174760128941,113,Ladona julia,FALSE,fore
0.0274261603375527,0.00843881856540084,33.888,percher,F,41.1408415885545,-74.695246731506,89,Ladona julia,FALSE,hind
0.0191239975323874,0.0363972856261567,34.65,percher,M,NA,NA,NA,Ladona julia,FALSE,fore
0.010062893081761,0.050314465408805,NA,percher,M,45.8391858482642,-69.287827112606,37,Ladona julia,FALSE,fore
0.0455945779420826,0.0227972889710413,33.761,percher,M,40.8616284086392,-74.5569865788553,90,Ladona julia,FALSE,fore
0.012263099219621,0.0156075808249721,34.904,percher,M,40.8616284086392,-74.5569865788553,90,Ladona julia,FALSE,hind
0.0213004484304933,0.0358744394618834,36.322,percher,F,NA,NA,NA,Ladona julia,FALSE,hind
0.0344213649851632,0.0344213649851632,33.38,percher,M,40.8616284086392,-74.5569865788553,90,Ladona julia,FALSE,fore
0.0197152245345016,0.0208105147864184,33.814,percher,F,41.1408415885545,-74.695246731506,89,Ladona julia,FALSE,hind
0.0167672702883971,0.0301810865191147,36.386,percher,M,NA,NA,NA,Ladona julia,FALSE,fore
0,0.0575858250276855,36.386,percher,M,NA,NA,NA,Ladona julia,FALSE,hind
0.0134831460674157,0.0292134831460674,35.899,percher,M,NA,NA,NA,Ladona julia,FALSE,hind
0.0226781857451404,0.0151187904967603,33.856,percher,F,41.1408415885545,-74.695246731506,89,Ladona julia,FALSE,hind
0.0140086206896552,0.0226293103448276,33.644,percher,M,40.8616284086392,-74.5569865788553,90,Ladona julia,FALSE,hind
0.0134228187919463,0.0324384787472036,35.497,percher,M,NA,NA,NA,Ladona julia,FALSE,hind
0,0.038716814159292,NA,percher,M,40.4467047189541,-74.4174760128941,113,Ladona julia,FALSE,hind
0.0487948265726044,0.0258671369782481,33.888,percher,F,41.1408415885545,-74.695246731506,89,Ladona julia,FALSE,fore
0.022915340547422,0.0388287714831318,35.497,percher,M,NA,NA,NA,Ladona julia,FALSE,fore
0,0.0210748155953635,34.65,percher,M,NA,NA,NA,Ladona julia,FALSE,hind
0.035691523263225,0.0401529636711281,34.375,percher,F,NA,NA,NA,Ladona julia,FALSE,fore
0,0.0346638655462185,34.713,percher,M,NA,NA,NA,Ladona julia,FALSE,hind
0.0180893159977388,0.0265686828716789,33.57,percher,F,NA,NA,NA,Ladona julia,FALSE,fore
0.0231848688224527,0.0427089688834655,35.899,percher,M,NA,NA,NA,Ladona julia,FALSE,fore
0.0173805090006207,0.0360024829298572,36.089,percher,F,NA,NA,NA,Ladona julia,FALSE,fore
0.0353016688061617,0.0442875481386393,35.602,percher,M,NA,NA,NA,Ladona julia,FALSE,fore
0.0303781773093614,0.0285182889026658,33.644,percher,M,40.8616284086392,-74.5569865788553,90,Ladona julia,FALSE,fore
0.0331695331695332,0.0251842751842752,33.814,percher,F,41.1408415885545,-74.695246731506,89,Ladona julia,FALSE,fore
0.0197585071350165,0.0252469813391877,NA,percher,M,41.152903254238,-74.0249648525634,104,Ladona julia,FALSE,hind
0.0190300798035605,0.0411295273173726,NA,percher,M,41.152903254238,-74.0249648525634,104,Ladona julia,FALSE,fore
0,0.0215475024485798,33.57,percher,F,NA,NA,NA,Ladona julia,FALSE,hind
0.0120329322355921,0.0310322989233692,34.756,percher,M,NA,NA,NA,Ladona julia,FALSE,fore
0.0386503067484663,0.0282208588957055,33.856,percher,F,41.1408415885545,-74.695246731506,89,Ladona julia,FALSE,fore
0.0146231721034871,0.0326209223847019,NA,percher,M,45.8391858482642,-69.287827112606,37,Ladona julia,FALSE,hind
0.0325670498084291,0.0434227330779055,34.713,percher,M,NA,NA,NA,Ladona julia,FALSE,fore
0,0.0217155266015201,34.756,percher,M,NA,NA,NA,Ladona julia,FALSE,hind
0.010752688172043,0.0193548387096774,33.38,percher,M,40.8616284086392,-74.5569865788553,90,Ladona julia,FALSE,hind
0.0286961946350593,0.0293200249532127,34.904,percher,M,40.8616284086392,-74.5569865788553,90,Ladona julia,FALSE,fore
0,0.0355450236966825,35.602,percher,M,NA,NA,NA,Ladona julia,FALSE,hind
0.0357142857142857,0.0300751879699248,36.322,percher,F,NA,NA,NA,Ladona julia,FALSE,fore
0,0.025414364640884,36.089,percher,F,NA,NA,NA,Ladona julia,FALSE,hind
0.0351728320194057,0.0570042449969679,NA,percher,F,45.8588612664825,-92.3829205523237,52,Ladona julia,FALSE,hind
0.0212314225053079,0.0583864118895966,NA,percher,F,45.8588612664825,-92.3829205523237,52,Ladona julia,FALSE,fore
0.00739176346356917,0.0158394931362196,25.252,percher,M,46.6656853967671,-68.6019104834321,32,Lanthus parvulus,FALSE,hind
0.0201729106628242,0.0109510086455331,24.659,percher,M,38.7752174803849,-79.8804369204469,90,Lanthus parvulus,FALSE,fore
0.0163934426229508,0.0087431693989071,24.723,percher,M,44.7065309222727,-71.3076963583982,35,Lanthus parvulus,FALSE,hind
